 ,cantPalabra,cantUsuariosTotal,regionTest,provinciaSinEsaPalabra,Palabra Candidata,rankPalabras,rankPalabras_Personas,rankPersonas,FnormMax,FnormMin,provinciaFnormMax,provinciaFnormMin,entropy_palabras,entropy_personas,esLugar,fnormArgentina,information_value_palabras,information_value_personas,information_value_personas_palabras,maxDif,normCantPalabras,normCantPersonas,shuffled_entropy_palabras,shuffled_entropy_personas,,
garzo,48,44,"['neuquen', 'chubut', 'santacruz', 'sanluis', 'buenosaires', 'lapampa', 'mendoza', 'jujuy']",10,,10882,17497,5556,0.807219447854,0.0992464022187,santacruz,cordoba,2.42131576795,2.371922095,ok,2.54659448217e-07,3.15498168224,2.84749075956,0.000912279146097,8.13348826565,0.0130077683134,0.243504118977,2.98622227929,2.88177167038,,
unis,128,98,"['formosa', 'santafe', 'tucuman', 'tierradelfuego', 'larioja', 'catamarca', 'santacruz', 'cordoba', 'corrientes', 'entrerios']",1,,6899,4394,5557,6.54196839756,0.112552470555,formosa,chubut,2.39043828055,2.61928092117,ok,6.79091861913e-07,4.80036119261,2.84720260206,0.00894554088906,58.1237210104,0.0939472159681,0.341370888431,3.07620416521,3.02602415003,,
isauro,111,89,"['neuquen', 'catamarca', 'misiones', 'larioja', 'salta', 'cordoba', 'mendoza', 'santafe', 'lapampa']",2,,10391,5907,5558,2.69564600483,0.105674889512,catamarca,entrerios,2.53079788723,2.60418203006,ok,5.88899974002e-07,3.29750352319,2.84664242797,0.00550815524698,25.5088604046,0.0821879048313,0.329597817421,3.01612342339,3.02314997137,,
meni,98,74,"['sanjuan', 'chaco', 'tierradelfuego', 'entrerios', 'mendoza', 'lapampa', 'neuquen', 'cordoba']",6,,10459,6499,5559,1.6710846963,0.108242375461,sanjuan,tucuman,2.52127301607,2.60587809609,ok,5.19929706777e-07,3.27585698604,2.84634995127,0.00470510587476,15.438359415,0.0719088089153,0.307040506818,3.01651121446,3.03618418938,,
constituyentes,55,40,"['chubut', 'larioja', 'tierradelfuego', 'mendoza', 'salta', 'lapampa', 'neuquen']",8,,7605,10749,5560,2.21982908204,0.105674889512,larioja,entrerios,2.11424742117,2.26306400793,ok,2.91797284416e-07,4.38787089436,2.84584492534,0.00209983045505,21.0062115257,0.0242415921049,0.231855820444,2.87321609148,2.75530892372,,
hermaaano,79,61,"['sanjuan', 'chaco', 'misiones', 'tucuman', 'salta', 'mendoza', 'cordoba', 'catamarca', 'santiago']",6,,12032,8362,5561,1.6710846963,0.100081756787,sanjuan,rionegro,2.54550127146,2.58836543579,ok,4.19127008524e-07,2.8623395543,2.8453539566,0.00314404715875,16.6971958721,0.0541238178477,0.283429711894,2.99956838906,3.0397380438,,
barrica,54,20,"['larioja', 'mendoza', 'salta']",16,,3208,9337,5562,3.99569234767,0.100081756787,larioja,rionegro,1.35310128382,1.72626126808,ok,2.86491879244e-07,9.15736082906,2.8450755584,0.00263075248549,39.9242826659,0.0227273946601,0.147143092985,2.94433322808,2.22063679798,,
uribe,212,70,"['santacruz', 'tierradelfuego', 'tucuman', 'chubut', 'entrerios', 'buenosaires', 'rionegro']",4,,4442,3369,5563,11.30107227,0.112837168744,santacruz,santafe,2.19765475354,2.60047301843,ok,1.12474589629e-06,7.10298514364,2.84458937474,0.0137728875686,100.153809208,0.135583907263,0.30024905792,3.1167875507,2.96856549447,,
mineria,247,167,"['larioja', 'sanjuan', 'catamarca', 'mendoza', 'jujuy', 'chubut', 'salta', 'santafe', 'lapampa', 'rionegro']",0,,7028,3529,5564,11.2471340157,0.111428409698,larioja,buenosaires,2.50382669239,2.71465336482,ok,1.31043507728e-06,4.71704329589,2.84451623196,0.0127946145114,100.93596459,0.148193354277,0.406514505553,3.0972873565,3.07252764882,,
criminalización,72,46,"['tierradelfuego', 'larioja', 'santacruz', 'tucuman', 'neuquen', 'rionegro', 'corrientes', 'sanjuan']",7,,10518,8945,5565,1.77586326563,0.111156586506,larioja,lapampa,2.45637966473,2.47293750753,ok,3.81989172326e-07,3.25998921668,2.84359405105,0.00281683115441,15.9762306621,0.0464673350961,0.248936774772,2.98474738653,2.93381734811,,
glaciares,433,135,"['santacruz', 'jujuy', 'tierradelfuego', 'chubut', 'larioja']",1,,2624,2108,5566,29.1944366974,0.105674889512,santacruz,entrerios,1.90900420381,2.71147753343,ok,2.29724043913e-06,10.4529213448,2.84334492968,0.0286791550722,276.266545745,0.194516717431,0.380517127137,3.10250214152,3.03612613623,,
vitoria,213,131,"['larioja', 'catamarca', 'tucuman', 'cordoba', 'entrerios', 'salta', 'chubut', 'buenosaires', 'santacruz', 'mendoza']",1,,5562,3298,5567,13.1709858868,0.131475306768,larioja,chaco,2.32384942328,2.69295529407,ok,1.13005130146e-06,5.8472080125,2.84288252915,0.0142373151942,100.178400116,0.135972244194,0.37684122202,3.07981936909,3.06050400227,,
puttt,125,98,"['rionegro', 'misiones', 'corrientes', 'formosa', 'tierradelfuego', 'tucuman', 'salta', 'mendoza', 'santiago']",4,,9171,5183,5568,2.80228919004,0.0992464022187,rionegro,cordoba,2.50911000781,2.58991744849,ok,6.63175646399e-07,3.6970307789,2.84233712828,0.00680073976583,28.2356753232,0.0919900939116,0.341370888431,3.03985150479,2.99796010559,,
interurbano,47,40,"['rionegro', 'tucuman', 'cordoba', 'santafe', 'corrientes', 'neuquen', 'chaco']",10,,9460,18010,5569,1.10089932466,0.122529363856,rionegro,catamarca,2.25059810775,2.25847775617,ok,2.49354043046e-07,3.59872434133,2.84196599207,0.000866206346236,8.98477956643,0.0112704105557,0.231855820444,2.8984812252,2.77012066404,,
recoger,198,154,"['larioja', 'sanjuan', 'cordoba', 'salta', 'corrientes', 'santiago', 'santafe', 'santacruz', 'catamarca', 'neuquen', 'formosa']",0,,8063,3973,5570,9.1752935391,0.111156586506,larioja,lapampa,2.53243511842,2.68475894949,ok,1.0504702239e-06,4.16377129335,2.84116789453,0.0104745397861,82.5438584211,0.129946104501,0.396610083911,3.07819166129,3.05715835825,,
birrra,60,55,"['neuquen', 'tierradelfuego', 'entrerios', 'misiones', 'cordoba', 'chubut', 'rionegro', 'corrientes']",8,,9576,9697,5571,1.28516413532,0.108242375461,tierradelfuego,tucuman,2.41355999501,2.47089806595,ok,3.18324310272e-07,3.55576735503,2.84108780389,0.0024634397479,11.8730222784,0.0314218967008,0.27077552594,3.01552938948,2.95187663799,,
hina,49,27,"['misiones', 'corrientes', 'formosa', 'rionegro']",12,,4840,12602,5572,2.69569562875,0.0992464022187,misiones,cordoba,1.63418458797,1.99095080765,ok,2.59964853388e-07,6.6076186242,2.84095760373,0.00161005432509,27.161645848,0.0147093016966,0.183820265255,2.81102520977,2.49693556601,,
dumas,204,138,"['lapampa', 'santacruz', 'santiago', 'tucuman', 'salta', 'santafe', 'corrientes', 'rionegro', 'chubut', 'tierradelfuego', 'catamarca']",0,,8133,4066,5573,8.11443081492,0.110846938225,lapampa,neuquen,2.49858546913,2.65646350488,ok,1.08230265492e-06,4.13122907249,2.84013461396,0.0101135025224,73.2039237608,0.13240961417,0.383203271129,3.03703698717,3.02663779624,,
aymi,101,13,"['sanluis', 'corrientes']",16,,1762,5629,5574,8.16611511364,0.116833103211,sanluis,tierradelfuego,0.993840950403,1.7782333058,ok,5.35845922291e-07,13.2392360162,2.84007416421,0.00596269646042,69.8955594708,0.0743970812085,0.0944951175065,2.98224820519,2.20478541691,,
juerrrte,52,49,"['mendoza', 'lapampa', 'neuquen', 'entrerios', 'formosa', 'chaco', 'cordoba', 'corrientes', 'misiones']",8,,13042,15251,5575,1.16991418892,0.100081756787,mendoza,rionegro,2.46227708734,2.48631237193,ok,2.75881068902e-07,2.65253835426,2.83999923719,0.00116697746565,11.6895848602,0.0196130082448,0.256658160972,2.92759879679,2.98451941869,,
caradura,4651,2688,"['mendoza', 'sanjuan', 'formosa', 'corrientes', 'misiones', 'cordoba', 'santafe', 'sanluis', 'lapampa', 'chaco', 'larioja', 'tierradelfuego']",0,,9341,2659,5576,69.5567163231,3.80429602242,mendoza,entrerios,2.83333261068,2.89825569072,ok,2.46754394512e-05,3.63883093559,2.83993007608,0.0202803831423,18.2837286881,0.390430864565,0.746095057151,3.13200566327,3.13135544171,,
pieri,59,32,"['chubut', 'buenosaires', 'lapampa', 'tucuman', 'santacruz']",11,,5205,8407,5577,2.70125929332,0.100081756787,chubut,rionegro,1.87292302156,2.22450492352,ok,3.130189051e-07,6.17959510349,2.83942109199,0.00311561849415,26.990526346,0.0300349490043,0.204584413481,2.9234023812,2.70718270427,,
mddd,343,253,"['tucuman', 'catamarca', 'buenosaires', 'entrerios', 'neuquen', 'cordoba', 'rionegro', 'tierradelfuego', 'lapampa', 'corrientes', 'santiago', 'sanjuan']",1,,11087,4096,5578,5.88140946507,0.147988605469,catamarca,larioja,2.73340832808,2.77114558359,ok,1.81975397372e-06,3.10194534989,2.83923715775,0.00995259713949,39.7423129059,0.175288619826,0.457281935187,3.10172007062,3.10826447742,,
resistencia,4641,1355,"['chaco', 'corrientes', 'misiones', 'formosa', 'larioja', 'santacruz', 'tucuman', 'salta']",0,,1153,1022,5579,360.505291158,4.67999320732,chaco,buenosaires,1.83813416871,2.8908646615,lugar,2.46223853995e-05,15.7615006751,2.83858116573,0.0779545353433,77.0311569243,0.390253246232,0.662378527093,3.1321584719,3.12391309329,,
jcr,48,14,"['salta', 'santafe']",16,,2661,14518,5580,3.73002504978,0.105674889512,salta,entrerios,1.08114935879,1.63574349523,ok,2.54659448217e-07,10.3666135607,2.83832656227,0.00127063511864,35.2971748257,0.0130077683134,0.103552196037,2.93731465253,2.14395220064,,
comisionado,92,62,"['sanjuan', 'jujuy', 'santacruz', 'rionegro', 'tucuman', 'santafe', 'cordoba']",6,,6960,5580,5581,3.19232336959,0.110846938225,jujuy,neuquen,2.27646863823,2.5093356795,ok,4.8809727575e-07,4.75487228734,2.83829318306,0.00603671797912,28.7993824702,0.0666951946343,0.285416985465,3.00534533463,2.94441902848,,
auckland,119,76,"['santafe', 'salta', 'tucuman', 'santiago', 'lapampa', 'sanjuan', 'mendoza', 'chubut']",3,,6028,4432,5582,5.52902126845,0.0992464022187,santafe,cordoba,2.27048015076,2.51024856248,ok,6.31343215372e-07,5.41518959775,2.83786047834,0.00882026836702,55.7100423275,0.0879308438611,0.310299756816,3.05588011109,2.92184181639,,
ooou,45,43,"['sanjuan', 'catamarca', 'sanluis', 'tucuman', 'neuquen', 'cordoba', 'entrerios', 'larioja', 'buenosaires', 'salta']",6,,25804,33955,5583,1.31299511852,0.100081756787,sanjuan,rionegro,2.52706199734,2.48656212878,ok,2.38743232704e-07,1.31520276814,2.83762324246,0.000228795540173,13.1192253281,0.00768195626483,0.240694463471,2.76654450808,3.00325898733,,
praia,863,417,"['misiones', 'corrientes', 'entrerios', 'cordoba', 'formosa', 'santafe', 'tucuman', 'chaco', 'buenosaires', 'larioja', 'rionegro']",0,,10002,3445,5584,19.3833352353,0.672068077808,misiones,jujuy,2.77010974959,2.80958128068,ok,4.57856466274e-06,3.4151409976,2.83652280177,0.0132721398907,28.841327055,0.251429857287,0.518352187434,3.12026509684,3.10041074492,,
camperon,169,134,"['sanluis', 'tucuman', 'mendoza', 'cordoba', 'catamarca', 'chubut', 'neuquen', 'sanjuan', 'buenosaires']",3,,9763,4685,5585,3.24242805983,0.118667036908,sanluis,corrientes,2.60660666124,2.66440422502,ok,8.96613473932e-07,3.48798162831,2.83622478176,0.00801335378919,27.3237467145,0.116877322178,0.379608463979,3.07789952019,3.0476323003,,
alumni,131,80,"['santafe', 'rionegro', 'salta', 'cordoba', 'sanluis', 'entrerios', 'tucuman', 'corrientes']",6,,7408,4749,5586,3.72362656855,0.222313173011,santafe,lapampa,2.35800308928,2.55888998615,ok,6.95008077426e-07,4.4922026501,2.83558811825,0.00781393239212,16.749464362,0.0958589951858,0.316568547904,2.99669674514,2.96204903369,,
gancho,832,624,"['tucuman', 'salta', 'lapampa', 'formosa', 'cordoba', 'mendoza', 'catamarca', 'santiago', 'sanluis', 'corrientes', 'larioja', 'santafe', 'entrerios', 'sanjuan']",0,,7499,2766,5587,29.6584108764,1.44622837445,tucuman,chaco,2.6698750098,2.82632439043,ok,4.41409710243e-06,4.4449877399,2.83515154637,0.0188836899112,20.5074187455,0.248411037119,0.567612523701,3.12810039638,3.11859480587,,
velazco,78,65,"['larioja', 'jujuy', 'entrerios', 'tucuman', 'cordoba', 'mendoza', 'santafe', 'catamarca', 'chubut', 'corrientes']",4,,12737,8595,5588,3.25574932033,0.111428409698,larioja,buenosaires,2.51906515716,2.5393777038,lugar,4.13821603353e-07,2.71654513278,2.834390986,0.00301203561106,29.2183055393,0.0530725750275,0.291191979389,2.95126424931,2.99032593071,,
alvarado,519,193,"['salta', 'chubut', 'santacruz', 'sanjuan', 'lapampa', 'buenosaires', 'tierradelfuego', 'mendoza', 'jujuy', 'tucuman']",0,,7111,3274,5589,16.1190368223,0.118667036908,salta,corrientes,2.59293513006,2.79143193522,lugar,2.75350528385e-06,4.66522771276,2.83352815665,0.0144381345566,135.834156159,0.209466810413,0.424198519929,3.11016787967,3.10558456608,,
chotisima,62,59,"['tucuman', 'rionegro', 'tierradelfuego', 'chubut', 'neuquen', 'sanluis', 'salta', 'catamarca', 'lapampa']",7,,16674,12672,5590,1.29890850553,0.118667036908,tucuman,corrientes,2.53350698583,2.51558655371,ok,3.28935120614e-07,2.08931664675,2.83346924224,0.00159199428178,10.9458240416,0.0341277602748,0.279355513565,2.88440516551,2.99146425316,,
meeeh,50,36,"['entrerios', 'neuquen', 'cordoba', 'lapampa', 'chubut', 'tucuman', 'catamarca']",9,,7382,13446,5591,2.11349779023,0.100081756787,entrerios,rionegro,2.08180432329,2.33020132253,ok,2.6527025856e-07,4.50811694984,2.83339501511,0.00143804778448,21.1177127389,0.0163764583056,0.218979223816,2.88056970608,2.83223307526,,
ferni,258,161,"['tierradelfuego', 'formosa', 'misiones', 'santiago', 'chaco', 'corrientes', 'buenosaires', 'larioja', 'lapampa', 'cordoba']",1,,10102,4336,5592,5.14065654129,0.100081756787,tierradelfuego,rionegro,2.66858176737,2.70669798805,ok,1.36879453417e-06,3.38187280471,2.83301376753,0.00911003690697,51.3645713896,0.151788916664,0.402042739707,3.09072343143,3.06032842159,,
figus,70,58,"['santacruz', 'tierradelfuego', 'chubut', 'santafe', 'lapampa', 'mendoza', 'rionegro', 'catamarca', 'neuquen', 'sanluis']",6,,12439,9470,5593,1.88351204499,0.128366458512,santacruz,misiones,2.52566894161,2.4959636291,ok,3.71378361984e-07,2.77906730041,2.83265010209,0.0025646494424,14.6729298824,0.0441426336104,0.277266323686,2.97907716125,2.9581139482,,
cursarrr,179,142,"['lapampa', 'buenosaires', 'entrerios', 'neuquen', 'rionegro', 'santafe', 'mendoza', 'corrientes', 'chubut']",2,,8150,4134,5594,4.66857663324,0.108242375461,lapampa,tucuman,2.54333690821,2.62218217906,ok,9.49667525644e-07,4.12440034901,2.83214603602,0.00980863704814,43.1307666092,0.121621240012,0.386695355322,3.09444619146,3.00061827641,,
sugo,54,36,"['sanjuan', 'entrerios', 'corrientes', 'chaco', 'formosa', 'santafe']",10,,5908,10001,5595,1.55172150371,0.0992464022187,sanjuan,cordoba,2.09009577177,2.16230656555,ok,2.86491879244e-07,5.51437813049,2.83094596858,0.00234588658891,15.6350403543,0.0227273946601,0.218979223816,3.04830357833,2.65422686243,,
sheraton,179,128,"['tucuman', 'mendoza', 'salta', 'cordoba', 'santafe', 'sanjuan', 'santiago', 'tierradelfuego', 'sanluis', 'corrientes']",0,,8397,4292,5596,4.11321026753,0.100081756787,tucuman,rionegro,2.54934496438,2.67308958044,ok,9.49667525644e-07,4.01925732106,2.8303327906,0.00923909911602,41.0985018606,0.121621240012,0.3740098684,3.08640486012,3.0512833889,,
gamarra,237,97,"['larioja', 'formosa', 'santafe', 'corrientes', 'tucuman', 'tierradelfuego', 'santacruz']",3,,3266,2663,5597,18.7945528946,0.100081756787,larioja,rionegro,1.91384508771,2.6591846617,ok,1.25738102557e-06,9.04554150637,2.82984688505,0.0202547998113,187.791996243,0.144782891849,0.34011739404,3.06048419371,3.0179042696,,
tbbb,45,35,"['tucuman', 'mendoza', 'corrientes', 'chaco', 'santafe', 'larioja', 'jujuy', 'buenosaires']",9,,14294,27554,5598,1.08242375461,0.100081756787,tucuman,rionegro,2.34727855594,2.36153720791,ok,2.38743232704e-07,2.43380234606,2.82954796156,0.000378056628394,10.8153952265,0.00768195626483,0.21553633046,2.79044451529,2.87676365551,,
sobremonte,64,36,"['sanluis', 'tucuman', 'cordoba', 'rionegro', 'chubut', 'entrerios', 'lapampa']",9,,5047,7200,5599,3.84287770054,0.116833103211,sanluis,tierradelfuego,1.8869368347,2.3992042962,lugar,3.39545930956e-07,6.33811225187,2.8292217345,0.00400827573118,32.8920279862,0.0367477087494,0.218979223816,2.94328887668,2.87074125195,,
recreativa,195,109,"['rionegro', 'santafe', 'formosa', 'chubut', 'larioja', 'tierradelfuego', 'neuquen', 'lapampa', 'tucuman']",2,,7157,4012,5600,4.6263239185,0.111428409698,santafe,buenosaires,2.4420171597,2.64671767087,ok,1.03455400838e-06,4.63958492672,2.82889758181,0.0103424487446,41.5183518371,0.128686210633,0.354372130284,3.05190061886,3.01858236783,,
conch,627,393,"['misiones', 'formosa', 'entrerios', 'salta', 'santiago', 'chaco', 'corrientes', 'lapampa', 'neuquen', 'sanluis', 'larioja', 'chubut']",0,,4219,2145,5601,37.2262729684,0.672682873212,misiones,santacruz,2.31495403511,2.79913251222,ok,3.32648904234e-06,7.41320485548,2.82797644708,0.0279291269303,55.3400041103,0.225066883751,0.511107718377,3.11273150649,3.10346726933,,
tortugo,46,31,"['santafe', 'entrerios', 'mendoza', 'tucuman', 'salta', 'cordoba']",9,,12554,24429,5602,1.12837168744,0.111156586506,santafe,lapampa,2.20052603043,2.33476177266,ok,2.44048637875e-07,2.75599802013,2.82783415903,0.000486830046206,10.1511905224,0.0094956874157,0.200704258006,2.69947906871,2.84672021207,,
pibitaaa,62,58,"['santafe', 'mendoza', 'rionegro', 'sanluis', 'neuquen', 'chubut', 'entrerios', 'buenosaires']",8,,10562,9741,5603,1.12837168744,0.108242375461,santafe,tucuman,2.46308064605,2.48791142882,ok,3.28935120614e-07,3.24883151154,2.82745510977,0.00245178012652,10.4244911721,0.0341277602748,0.277266323686,3.00871793145,2.96277906207,,
botanica,61,30,"['santacruz', 'corrientes', 'santiago', 'catamarca', 'rionegro', 'tierradelfuego', 'larioja']",10,,8794,11054,5604,1.21082917178,0.111156586506,santacruz,lapampa,2.37290428773,2.35260252507,ok,3.23629715443e-07,3.85481086543,2.82679999987,0.00199786235569,10.893004273,0.0327859185894,0.196696861883,3.02287589262,2.82923803242,,
xii,239,133,"['larioja', 'misiones', 'corrientes', 'sanjuan', 'salta', 'lapampa', 'tierradelfuego', 'jujuy', 'tucuman', 'catamarca']",2,,8948,4246,5605,8.13937330081,0.112837168744,larioja,santafe,2.60745507139,2.70925253323,ok,1.26799183592e-06,3.78905176979,2.82518868696,0.00944731059565,72.1337959063,0.145476353454,0.378692994292,3.0870292576,3.06683211983,,
consumicion,125,72,"['lapampa', 'santacruz', 'tucuman', 'cordoba', 'salta', 'rionegro', 'buenosaires', 'santafe', 'neuquen', 'chubut']",3,,10268,5955,5606,3.77932394119,0.106355835356,lapampa,mendoza,2.55469541607,2.54326066556,ok,6.63175646399e-07,3.33351946704,2.82499386534,0.00542194123972,35.5347116454,0.0919900939116,0.303691951276,3.03325164618,2.94881354372,,
pijamasurf,43,10,"['salta', 'formosa']",17,,3009,34194,5607,3.73002504978,0.111428409698,salta,buenosaires,1.05486094483,1.64341771979,ok,2.28132422361e-07,9.54829583278,2.82457666151,0.00022475158786,33.4746323661,0.00393033544444,0.0624303655256,2.81450524242,2.16395565688,,
wpp,23030,4979,"['neuquen', 'corrientes', 'santiago', 'salta', 'cordoba', 'sanluis', 'chaco', 'rionegro', 'misiones', 'tierradelfuego', 'entrerios', 'mendoza', 'chubut']",0,,9396,2614,5608,330.988957539,2.32805791326,neuquen,catamarca,2.88536200258,2.9375564664,ok,0.000122183481093,3.61798882434,2.82198840499,0.0208651542973,142.173850424,0.522441696858,0.821432023678,3.1350295343,3.13229418224,,
habib,74,8,['tucuman'],19,,1308,11463,5609,6.71102727859,0.116833103211,tucuman,tierradelfuego,0.560232019827,1.21300756598,ok,3.92599982668e-07,15.048035779,2.82191320148,0.00188683675967,57.4411454814,0.0487283380487,0.0351589585619,2.98363950724,1.66746193343,,
pirate,139,94,"['formosa', 'jujuy', 'corrientes', 'cordoba', 'tucuman', 'santafe', 'sanjuan', 'rionegro', 'chaco', 'chubut']",3,,7991,4709,5610,5.70682349574,0.105674889512,formosa,entrerios,2.46868681195,2.60789308819,ok,7.37451318796e-07,4.20486142443,2.82156280905,0.00793152125518,54.0035908447,0.100750586716,0.336277875184,3.05934508282,3.00423894641,,
lauchas,47,43,"['buenosaires', 'lapampa', 'neuquen', 'santacruz', 'cordoba', 'mendoza', 'sanluis', 'misiones']",9,,11020,19217,5611,1.11428409698,0.100081756787,buenosaires,rionegro,2.32289398377,2.36839939164,ok,2.49354043046e-07,3.11895000828,2.82133220147,0.000773685825783,11.133738383,0.0112704105557,0.240694463471,2.88440269154,2.87632757081,,
barcelo,64,49,"['larioja', 'sanjuan', 'tucuman', 'santafe', 'misiones', 'neuquen', 'mendoza', 'lapampa']",7,,8028,8444,5612,2.36781768751,0.0992464022187,larioja,cordoba,2.33902489153,2.40825028028,ok,3.39545930956e-07,4.18546847829,2.82022143808,0.00309250298899,23.8579700077,0.0367477087494,0.256658160972,3.03660297125,2.87828718663,,
